exposure_id,exposure_ts,group,device,converted,revenue
8044,2025-04-11 02:25:21,control,Desktop,0,0.0
8045,2024-09-30 23:48:54,treatment,Desktop,1,44.46
8046,2024-12-02 20:43:30,treatment,Mobile,0,0.0
8047,2025-08-13 05:03:20,treatment,Mobile,0,0.0
8048,2025-03-17 14:00:28,treatment,Mobile,0,0.0
8049,2024-12-23 20:13:37,control,Desktop,0,0.0
8050,2025-08-01 22:17:38,control,Mobile,0,0.0
8051,2024-10-09 09:54:02,treatment,Desktop,0,0.0
8052,2025-02-09 17:49:37,treatment,Desktop,0,0.0
8053,2025-01-04 13:24:01,control,Desktop,0,0.0
8054,2024-12-25 20:08:02,treatment,Tablet,0,0.0
8055,2024-08-09 22:10:28,treatment,Mobile,1,47.95
8056,2025-03-14 02:50:09,treatment,Desktop,0,0.0
8057,2024-10-04 20:08:28,treatment,Desktop,0,0.0
8058,2025-05-08 20:41:32,control,Desktop,0,0.0
8059,2025-02-05 13:28:39,control,Mobile,0,0.0
8060,2024-11-25 21:49:48,control,Desktop,0,0.0
8061,2024-06-01 00:48:30,treatment,Desktop,0,0.0
8062,2024-08-16 07:39:18,control,Mobile,0,0.0
8063,2025-02-07 01:03:28,treatment,Mobile,0,0.0
8064,2025-04-09 13:40:29,control,Desktop,0,0.0
8065,2024-07-03 02:03:47,control,Mobile,0,0.0
8066,2024-04-25 12:02:32,control,Desktop,0,0.0
8067,2025-04-10 10:07:31,control,Mobile,1,57.91
8068,2024-12-21 12:29:21,control,Desktop,0,0.0
8069,2025-02-03 16:23:21,treatment,Mobile,0,0.0
8070,2024-07-06 01:48:36,control,Desktop,0,0.0
8071,2025-07-19 21:46:37,control,Desktop,0,0.0
8072,2024-09-08 10:29:36,control,Mobile,0,0.0
8073,2024-03-29 20:18:17,control,Desktop,0,0.0
8074,2025-01-03 11:57:41,treatment,Mobile,0,0.0
8075,2024-04-02 10:03:47,control,Desktop,0,0.0
8076,2024-07-11 16:33:09,control,Mobile,0,0.0
8077,2024-08-28 06:00:40,treatment,Desktop,0,0.0
8078,2025-03-07 04:53:42,control,Desktop,0,0.0
8079,2024-10-01 22:35:13,control,Desktop,0,0.0
8080,2024-10-04 08:01:57,control,Desktop,0,0.0
8081,2025-02-07 09:56:55,control,Desktop,0,0.0
8082,2024-08-28 07:30:11,control,Desktop,0,0.0
8083,2024-12-13 21:26:49,treatment,Tablet,0,0.0
8084,2024-10-05 14:31:45,treatment,Mobile,0,0.0
8085,2025-02-14 23:45:18,treatment,Desktop,0,0.0
8086,2025-08-30 20:41:58,control,Mobile,0,0.0
8087,2024-07-14 19:51:31,treatment,Mobile,0,0.0
8088,2024-03-30 23:36:21,treatment,Desktop,0,0.0
8089,2025-09-08 04:46:08,treatment,Mobile,0,0.0
8090,2025-06-17 18:13:26,treatment,Desktop,1,73.33
8091,2024-05-28 15:30:09,control,Tablet,0,0.0
8092,2025-03-12 08:27:44,control,Mobile,0,0.0
8093,2024-09-28 03:13:21,control,Mobile,0,0.0
8094,2024-09-19 08:43:46,control,Desktop,0,0.0
8095,2025-01-06 20:01:35,control,Desktop,0,0.0
8096,2024-11-28 07:06:48,treatment,Mobile,0,0.0
8097,2024-05-07 13:07:41,treatment,Desktop,0,0.0
8098,2024-06-17 02:21:17,treatment,Desktop,0,0.0
8099,2024-10-21 19:26:32,control,Desktop,0,0.0
8100,2025-05-09 08:36:35,treatment,Desktop,0,0.0
8101,2025-06-13 11:30:20,treatment,Mobile,1,138.3
8102,2024-11-16 17:32:22,control,Desktop,0,0.0
8103,2024-06-09 12:39:45,control,Mobile,1,38.7
8104,2024-09-15 04:42:14,treatment,Mobile,0,0.0
8105,2024-03-30 01:24:52,control,Mobile,0,0.0
8106,2024-08-22 07:14:47,treatment,Mobile,0,0.0
8107,2025-05-18 15:09:45,control,Desktop,0,0.0
8108,2024-10-15 16:52:15,control,Desktop,0,0.0
8109,2025-08-09 08:28:28,treatment,Desktop,0,0.0
8110,2024-10-20 08:51:36,treatment,Desktop,0,0.0
8111,2024-12-14 20:52:08,control,Mobile,0,0.0
8112,2025-09-04 03:24:03,control,Desktop,0,0.0
8113,2025-07-25 11:03:15,control,Mobile,0,0.0
8114,2025-08-05 14:41:59,treatment,Desktop,0,0.0
8115,2024-06-17 05:28:53,treatment,Desktop,0,0.0
8116,2024-12-25 10:20:03,treatment,Desktop,0,0.0
8117,2024-09-24 21:25:37,treatment,Tablet,0,0.0
8118,2024-05-17 17:47:00,control,Desktop,0,0.0
8119,2025-06-26 00:05:42,treatment,Mobile,0,0.0
8120,2025-05-24 19:07:06,treatment,Mobile,0,0.0
8121,2024-09-05 13:46:23,control,Desktop,0,0.0
8122,2025-04-17 00:36:57,treatment,Desktop,1,101.63
8123,2024-12-22 03:39:34,treatment,Desktop,0,0.0
8124,2024-12-25 16:37:18,treatment,Mobile,0,0.0
8125,2025-01-05 07:21:26,treatment,Desktop,0,0.0
8126,2025-01-15 20:40:43,treatment,Mobile,0,0.0
8127,2025-01-23 10:37:09,control,Desktop,0,0.0
8128,2025-08-10 08:12:05,control,Desktop,0,0.0
8129,2024-08-13 14:05:27,control,Mobile,0,0.0
8130,2024-07-02 22:35:24,control,Desktop,0,0.0
8131,2024-05-14 08:58:57,treatment,Mobile,0,0.0
8132,2024-04-09 12:13:07,treatment,Desktop,0,0.0
8133,2024-09-12 02:18:55,control,Tablet,0,0.0
8134,2024-05-16 19:40:18,control,Mobile,0,0.0
8135,2024-05-16 05:30:10,control,Mobile,0,0.0
8136,2024-08-24 11:23:04,control,Desktop,0,0.0
8137,2025-08-24 21:31:37,treatment,Mobile,0,0.0
8138,2025-08-26 02:31:15,control,Desktop,0,0.0
8139,2025-04-10 07:55:28,treatment,Desktop,0,0.0
8140,2025-08-28 04:48:17,control,Desktop,0,0.0
8141,2025-04-22 10:13:32,control,Mobile,0,0.0
8142,2024-12-10 20:43:36,control,Desktop,0,0.0
8143,2024-04-15 21:09:10,treatment,Desktop,0,0.0
8144,2024-11-26 22:44:07,treatment,Desktop,0,0.0
8145,2025-06-05 05:47:22,treatment,Desktop,0,0.0
8146,2024-12-25 00:55:26,control,Desktop,0,0.0
8147,2025-01-05 03:22:44,control,Tablet,0,0.0
8148,2025-05-11 03:58:25,treatment,Mobile,0,0.0
8149,2024-05-01 19:58:51,control,Desktop,0,0.0
8150,2024-10-17 08:42:19,control,Desktop,0,0.0
8151,2024-08-18 21:45:50,treatment,Mobile,0,0.0
8152,2024-06-20 18:34:40,control,Desktop,0,0.0
8153,2025-03-08 23:05:08,treatment,Desktop,0,0.0
8154,2025-07-09 15:16:01,treatment,Desktop,0,0.0
8155,2024-11-18 08:56:10,treatment,Mobile,0,0.0
8156,2025-07-07 11:01:39,control,Desktop,0,0.0
8157,2024-08-09 19:47:28,treatment,Mobile,0,0.0
8158,2025-07-13 01:41:06,control,Mobile,0,0.0
8159,2025-02-18 17:13:18,treatment,Mobile,0,0.0
8160,2025-04-10 07:05:09,control,Desktop,0,0.0
8161,2025-06-22 14:11:19,control,Desktop,0,0.0
8162,2025-09-02 19:22:52,control,Desktop,1,108.0
8163,2024-04-24 18:18:03,treatment,Desktop,0,0.0
8164,2025-04-29 11:28:22,treatment,Desktop,0,0.0
8165,2024-09-23 20:34:45,treatment,Desktop,0,0.0
8166,2025-09-11 14:04:04,treatment,Desktop,0,0.0
8167,2024-10-25 23:17:18,control,Mobile,0,0.0
8168,2025-04-20 14:36:41,treatment,Desktop,0,0.0
8169,2025-02-01 04:46:11,control,Desktop,0,0.0
8170,2025-01-05 03:17:03,control,Desktop,0,0.0
8171,2024-07-31 07:35:40,control,Desktop,0,0.0
8172,2024-05-28 05:42:55,control,Desktop,0,0.0
8173,2024-12-10 16:54:55,treatment,Desktop,0,0.0
8174,2025-06-08 21:54:45,control,Mobile,0,0.0
8175,2025-08-07 08:12:12,treatment,Desktop,0,0.0
8176,2025-04-03 15:45:31,treatment,Desktop,0,0.0
8177,2025-06-04 22:34:43,treatment,Mobile,0,0.0
8178,2024-06-30 12:13:08,treatment,Desktop,0,0.0
8179,2024-11-27 23:31:39,control,Desktop,0,0.0
8180,2025-09-16 08:10:52,control,Desktop,0,0.0
8181,2024-04-18 14:08:25,treatment,Desktop,0,0.0
8182,2025-03-16 20:20:41,control,Mobile,0,0.0
8183,2024-08-18 02:20:53,treatment,Desktop,0,0.0
8184,2024-12-23 16:04:04,treatment,Desktop,0,0.0
8185,2024-10-10 07:02:10,control,Mobile,0,0.0
8186,2025-01-12 06:22:00,control,Desktop,0,0.0
8187,2025-05-03 13:25:33,treatment,Tablet,0,0.0
8188,2025-06-12 18:35:52,treatment,Desktop,0,0.0
8189,2025-06-17 21:15:06,control,Mobile,0,0.0
8190,2024-06-15 10:52:30,treatment,Desktop,1,28.84
8191,2024-08-21 20:52:28,treatment,Desktop,0,0.0
8192,2024-03-26 02:02:21,control,Desktop,0,0.0
8193,2025-08-04 09:26:52,control,Desktop,0,0.0
8194,2024-07-23 21:01:59,control,Desktop,0,0.0
8195,2024-11-29 07:07:08,control,Desktop,0,0.0
8196,2025-07-30 13:37:00,treatment,Mobile,0,0.0
8197,2025-04-16 23:03:57,control,Desktop,1,34.46
8198,2024-06-04 20:29:05,treatment,Desktop,0,0.0
8199,2025-09-09 16:46:22,treatment,Desktop,0,0.0
8200,2024-12-09 16:13:59,control,Desktop,0,0.0
8201,2024-07-29 08:19:16,treatment,Desktop,1,33.06
8202,2024-10-05 16:38:57,control,Desktop,0,0.0
8203,2024-10-05 03:33:55,control,Desktop,0,0.0
8204,2024-05-28 17:56:36,control,Desktop,0,0.0
8205,2024-09-18 22:14:48,control,Mobile,0,0.0
8206,2025-07-22 20:21:03,treatment,Mobile,0,0.0
8207,2024-05-02 12:22:31,treatment,Desktop,0,0.0
8208,2024-10-05 01:16:06,control,Desktop,0,0.0
8209,2025-06-17 00:22:32,control,Desktop,0,0.0
8210,2024-08-19 11:43:41,treatment,Desktop,0,0.0
8211,2024-05-30 08:06:49,control,Desktop,0,0.0
8212,2024-07-31 12:21:29,control,Mobile,0,0.0
8213,2025-01-29 04:36:37,control,Desktop,0,0.0
8214,2024-12-12 02:14:36,control,Mobile,0,0.0
8215,2024-12-10 19:19:10,control,Desktop,0,0.0
8216,2024-08-25 01:26:35,control,Desktop,0,0.0
8217,2024-04-03 13:54:16,treatment,Mobile,0,0.0
8218,2025-07-01 22:08:54,treatment,Tablet,0,0.0
8219,2025-02-22 20:11:00,control,Desktop,0,0.0
8220,2025-03-01 04:06:59,treatment,Desktop,0,0.0
8221,2025-03-27 17:38:06,control,Mobile,0,0.0
8222,2024-08-10 00:10:43,control,Mobile,0,0.0
8223,2024-08-04 04:27:32,treatment,Mobile,0,0.0
8224,2024-06-12 17:25:24,control,Mobile,0,0.0
8225,2025-07-09 22:33:52,control,Desktop,0,0.0
8226,2024-10-31 18:41:12,control,Desktop,1,20.15
8227,2025-01-27 04:21:20,treatment,Mobile,0,0.0
8228,2024-10-31 23:38:47,control,Mobile,0,0.0
8229,2024-03-29 10:39:28,treatment,Desktop,0,0.0
8230,2024-04-17 17:05:46,control,Mobile,0,0.0
8231,2024-07-21 04:13:19,treatment,Mobile,1,131.14
8232,2025-07-22 20:42:05,treatment,Desktop,0,0.0
8233,2024-07-17 01:57:30,control,Mobile,0,0.0
8234,2025-01-18 11:49:38,control,Desktop,0,0.0
8235,2024-06-12 01:20:19,treatment,Tablet,0,0.0
8236,2025-09-14 22:16:37,treatment,Tablet,0,0.0
8237,2024-11-23 09:21:26,control,Tablet,0,0.0
8238,2025-06-02 18:25:48,control,Mobile,0,0.0
8239,2024-05-11 20:59:03,control,Desktop,0,0.0
8240,2024-12-29 01:54:38,control,Desktop,0,0.0
8241,2024-09-24 04:03:04,control,Mobile,0,0.0
8242,2024-04-03 14:35:26,treatment,Tablet,0,0.0
8243,2024-10-06 13:51:17,control,Mobile,0,0.0
8244,2024-05-27 10:29:50,treatment,Desktop,0,0.0
8245,2024-07-11 07:18:16,control,Desktop,0,0.0
8246,2025-05-16 00:28:23,treatment,Desktop,0,0.0
8247,2025-03-28 05:37:12,control,Mobile,0,0.0
8248,2025-07-18 20:28:41,treatment,Mobile,0,0.0
8249,2025-07-30 19:34:27,control,Mobile,0,0.0
8250,2025-02-19 08:31:00,treatment,Mobile,0,0.0
8251,2025-05-17 17:11:31,treatment,Desktop,0,0.0
8252,2024-07-07 03:41:04,treatment,Desktop,0,0.0
8253,2024-08-10 15:04:25,treatment,Mobile,0,0.0
8254,2024-09-10 20:10:20,control,Desktop,0,0.0
8255,2024-04-08 12:02:05,treatment,Mobile,0,0.0
8256,2024-07-15 08:18:05,treatment,Tablet,0,0.0
8257,2024-07-09 20:28:30,treatment,Mobile,0,0.0
8258,2024-11-04 17:40:57,control,Desktop,0,0.0
8259,2025-08-24 15:05:22,treatment,Mobile,0,0.0
8260,2025-04-06 00:26:20,control,Mobile,0,0.0
8261,2024-09-22 16:50:14,treatment,Mobile,0,0.0
8262,2024-09-11 12:20:38,treatment,Mobile,0,0.0
8263,2024-08-03 11:13:31,control,Mobile,0,0.0
8264,2025-08-10 09:32:16,control,Mobile,0,0.0
8265,2025-03-16 20:12:34,control,Mobile,0,0.0
8266,2025-03-31 08:30:19,treatment,Desktop,0,0.0
8267,2025-08-12 10:10:43,control,Desktop,0,0.0
8268,2025-03-14 15:47:41,treatment,Mobile,0,0.0
8269,2025-07-15 01:26:37,control,Desktop,0,0.0
8270,2024-05-26 15:18:17,control,Desktop,0,0.0
8271,2025-08-12 11:48:13,control,Mobile,0,0.0
8272,2025-03-23 04:18:33,control,Desktop,0,0.0
8273,2025-03-24 12:04:04,treatment,Desktop,0,0.0
8274,2025-01-10 05:41:28,control,Desktop,1,91.65
8275,2025-08-18 13:36:50,treatment,Desktop,0,0.0
8276,2024-12-19 03:17:09,treatment,Desktop,0,0.0
8277,2025-02-10 00:46:04,treatment,Mobile,0,0.0
8278,2024-04-02 22:05:28,control,Desktop,0,0.0
8279,2024-10-10 18:38:40,treatment,Desktop,0,0.0
8280,2024-08-05 01:32:28,treatment,Desktop,0,0.0
8281,2024-12-11 11:33:13,treatment,Mobile,0,0.0
8282,2024-12-04 07:17:35,control,Mobile,0,0.0
8283,2025-06-19 22:11:28,treatment,Desktop,0,0.0
8284,2024-06-10 06:51:20,treatment,Desktop,1,64.95
8285,2025-02-21 03:03:11,control,Mobile,0,0.0
8286,2024-04-01 14:59:28,treatment,Mobile,0,0.0
8287,2024-10-06 14:03:24,treatment,Mobile,0,0.0
8288,2024-07-13 13:49:47,control,Desktop,0,0.0
8289,2025-04-07 03:48:38,treatment,Desktop,0,0.0
8290,2024-04-24 17:02:55,treatment,Mobile,0,0.0
8291,2025-09-02 22:50:47,control,Mobile,0,0.0
8292,2024-05-26 06:37:55,control,Desktop,0,0.0
8293,2024-11-18 14:45:42,control,Desktop,0,0.0
8294,2024-06-26 05:03:34,treatment,Mobile,0,0.0
8295,2024-11-26 08:32:50,control,Desktop,0,0.0
8296,2025-04-15 20:12:31,treatment,Desktop,0,0.0
8297,2024-11-17 12:46:17,control,Desktop,0,0.0
8298,2024-06-14 16:14:06,control,Desktop,0,0.0
8299,2024-09-27 23:40:41,treatment,Desktop,1,68.3
8300,2024-04-14 11:08:33,treatment,Mobile,1,187.63
8301,2025-02-12 06:25:24,control,Desktop,0,0.0
8302,2025-09-02 05:42:22,treatment,Mobile,1,29.79
8303,2024-05-31 18:20:38,treatment,Desktop,0,0.0
8304,2025-02-16 06:53:31,control,Desktop,0,0.0
8305,2025-08-05 06:58:34,treatment,Desktop,0,0.0
8306,2024-05-13 21:21:00,control,Desktop,0,0.0
8307,2024-04-02 08:18:06,treatment,Mobile,0,0.0
8308,2024-10-28 13:31:20,control,Tablet,0,0.0
8309,2024-10-09 16:41:47,treatment,Mobile,0,0.0
8310,2024-07-03 17:57:23,control,Desktop,0,0.0
8311,2024-04-28 22:34:16,treatment,Desktop,0,0.0
8312,2024-03-26 12:14:39,treatment,Mobile,0,0.0
8313,2024-06-27 17:28:30,treatment,Desktop,0,0.0
8314,2025-03-13 13:49:21,treatment,Desktop,0,0.0
8315,2025-03-26 21:23:50,control,Desktop,0,0.0
8316,2024-07-02 08:17:18,control,Mobile,0,0.0
8317,2025-09-13 20:10:57,treatment,Desktop,0,0.0
8318,2024-05-23 14:49:11,control,Desktop,0,0.0
8319,2025-03-12 14:20:20,treatment,Mobile,0,0.0
8320,2025-01-07 05:09:32,treatment,Mobile,0,0.0
8321,2025-03-20 22:59:43,control,Desktop,0,0.0
8322,2025-07-09 01:26:51,control,Mobile,0,0.0
8323,2025-08-06 14:32:48,control,Mobile,0,0.0
8324,2025-04-22 13:10:43,control,Desktop,0,0.0
8325,2024-06-23 19:20:35,control,Desktop,0,0.0
8326,2025-04-18 08:44:55,treatment,Desktop,0,0.0
8327,2025-03-14 09:01:22,control,Mobile,0,0.0
8328,2025-05-17 07:19:01,control,Desktop,0,0.0
8329,2025-06-17 12:28:33,control,Desktop,0,0.0
8330,2024-04-25 02:35:16,treatment,Mobile,0,0.0
8331,2025-04-05 06:59:19,control,Desktop,0,0.0
8332,2025-06-09 17:51:23,treatment,Mobile,0,0.0
8333,2025-01-22 22:18:58,treatment,Desktop,0,0.0
8334,2024-10-27 15:35:19,control,Desktop,0,0.0
8335,2025-06-21 05:46:22,control,Mobile,0,0.0
8336,2024-11-25 14:23:51,control,Mobile,0,0.0
8337,2024-11-23 21:38:03,treatment,Desktop,0,0.0
8338,2024-05-06 08:44:59,treatment,Desktop,0,0.0
8339,2024-08-25 04:26:38,control,Mobile,0,0.0
8340,2025-09-09 10:33:49,treatment,Desktop,0,0.0
8341,2024-12-20 11:42:32,treatment,Mobile,0,0.0
8342,2024-10-18 08:52:09,control,Mobile,0,0.0
8343,2025-04-29 21:42:25,control,Desktop,0,0.0
8344,2025-04-19 22:51:11,treatment,Desktop,0,0.0
8345,2024-07-08 04:29:26,control,Mobile,0,0.0
8346,2024-04-18 07:10:06,control,Mobile,0,0.0
8347,2025-09-03 12:01:07,treatment,Mobile,0,0.0
8348,2025-07-18 10:36:51,treatment,Desktop,0,0.0
8349,2024-08-06 23:38:21,control,Tablet,0,0.0
8350,2025-01-04 02:30:47,control,Mobile,0,0.0
8351,2024-10-28 02:02:46,control,Mobile,0,0.0
8352,2024-11-21 06:28:21,control,Tablet,0,0.0
8353,2025-05-04 07:22:03,treatment,Desktop,0,0.0
8354,2025-02-24 15:13:48,treatment,Desktop,0,0.0
8355,2025-04-15 11:17:09,treatment,Desktop,1,43.57
8356,2024-04-06 04:08:26,treatment,Desktop,0,0.0
8357,2024-04-04 16:52:22,treatment,Desktop,0,0.0
8358,2024-04-30 12:15:32,control,Desktop,0,0.0
8359,2024-04-16 15:21:45,treatment,Desktop,0,0.0
8360,2025-01-11 05:01:27,control,Desktop,0,0.0
8361,2024-10-10 03:01:40,treatment,Mobile,0,0.0
8362,2025-08-03 09:26:57,control,Mobile,0,0.0
8363,2024-09-17 18:23:34,treatment,Mobile,0,0.0
8364,2025-03-03 13:15:54,control,Mobile,0,0.0
8365,2025-06-13 12:52:20,control,Desktop,0,0.0
8366,2025-05-08 15:22:51,treatment,Desktop,0,0.0
8367,2025-04-26 09:59:19,control,Desktop,0,0.0
8368,2024-10-03 04:59:55,treatment,Desktop,0,0.0
8369,2025-09-11 10:13:27,treatment,Mobile,0,0.0
8370,2024-06-29 20:32:50,treatment,Desktop,0,0.0
8371,2025-03-28 15:44:09,treatment,Mobile,1,41.87
8372,2024-07-23 01:09:06,treatment,Desktop,0,0.0
8373,2025-03-24 06:43:18,treatment,Mobile,0,0.0
8374,2024-07-10 05:51:18,treatment,Desktop,0,0.0
8375,2024-05-20 17:33:17,control,Desktop,0,0.0
8376,2024-05-15 14:55:53,treatment,Desktop,0,0.0
8377,2024-04-15 13:37:56,control,Mobile,0,0.0
8378,2025-01-31 06:01:58,treatment,Desktop,0,0.0
8379,2024-04-19 16:04:12,control,Desktop,0,0.0
8380,2025-08-31 04:59:18,control,Desktop,0,0.0
8381,2025-02-17 04:47:37,control,Mobile,0,0.0
8382,2024-09-30 18:54:09,treatment,Mobile,0,0.0
8383,2025-06-03 09:11:18,treatment,Mobile,0,0.0
8384,2025-02-17 15:45:51,control,Desktop,0,0.0
8385,2025-09-08 09:08:38,treatment,Desktop,0,0.0
8386,2024-07-13 00:54:10,treatment,Desktop,0,0.0
8387,2024-12-05 21:24:03,control,Desktop,0,0.0
8388,2024-11-26 00:16:52,treatment,Mobile,0,0.0
8389,2024-07-01 20:09:24,control,Desktop,0,0.0
8390,2024-06-15 16:40:38,treatment,Desktop,0,0.0
8391,2024-08-14 02:51:11,treatment,Tablet,0,0.0
8392,2025-05-30 04:56:28,control,Desktop,0,0.0
8393,2025-04-26 01:00:46,control,Mobile,0,0.0
8394,2025-07-26 05:36:13,control,Tablet,0,0.0
8395,2024-04-17 12:05:02,control,Desktop,0,0.0
8396,2025-04-15 02:08:12,treatment,Desktop,0,0.0
8397,2025-07-27 16:28:45,control,Mobile,0,0.0
8398,2024-11-08 21:25:35,control,Desktop,0,0.0
8399,2025-03-27 16:05:21,treatment,Desktop,0,0.0
8400,2024-10-23 09:54:03,treatment,Desktop,0,0.0
8401,2024-10-01 12:23:18,treatment,Mobile,1,67.53
8402,2025-01-19 05:28:50,control,Desktop,0,0.0
8403,2025-05-23 08:27:15,control,Desktop,0,0.0
8404,2025-01-02 12:12:43,treatment,Desktop,0,0.0
8405,2024-09-17 23:48:12,treatment,Desktop,0,0.0
8406,2024-11-05 10:43:03,treatment,Mobile,0,0.0
8407,2024-06-11 04:44:01,treatment,Desktop,0,0.0
8408,2024-10-08 09:57:17,control,Mobile,1,30.34
8409,2025-07-06 09:42:31,treatment,Mobile,0,0.0
8410,2024-05-10 22:48:20,control,Mobile,0,0.0
8411,2025-07-29 01:40:50,control,Desktop,0,0.0
8412,2025-06-05 19:30:02,treatment,Desktop,0,0.0
8413,2024-06-13 21:32:59,control,Desktop,0,0.0
8414,2025-09-08 13:12:44,treatment,Desktop,0,0.0
8415,2025-01-07 17:36:16,control,Desktop,1,196.02
8416,2025-07-30 22:12:02,treatment,Desktop,0,0.0
8417,2024-07-23 01:06:38,treatment,Tablet,0,0.0
8418,2024-09-29 14:04:39,treatment,Desktop,0,0.0
8419,2024-10-16 12:24:51,treatment,Mobile,0,0.0
8420,2024-11-17 21:44:16,treatment,Desktop,0,0.0
8421,2024-12-24 23:46:04,treatment,Mobile,0,0.0
8422,2024-08-21 22:37:55,control,Desktop,0,0.0
8423,2024-11-03 14:47:11,treatment,Mobile,0,0.0
8424,2024-06-15 16:45:07,control,Desktop,0,0.0
8425,2025-09-06 07:51:02,control,Mobile,0,0.0
8426,2025-07-03 19:14:33,control,Desktop,0,0.0
8427,2024-07-03 11:06:18,treatment,Mobile,0,0.0
8428,2024-10-21 04:47:31,control,Desktop,0,0.0
8429,2024-10-27 01:22:13,treatment,Tablet,0,0.0
8430,2025-01-03 17:36:17,treatment,Desktop,0,0.0
8431,2024-09-20 17:43:31,control,Desktop,0,0.0
8432,2024-12-22 00:28:52,control,Tablet,1,27.49
8433,2025-07-06 10:37:05,control,Desktop,0,0.0
8434,2024-11-06 18:24:34,treatment,Mobile,0,0.0
8435,2024-08-03 19:35:20,treatment,Mobile,0,0.0
8436,2025-02-14 05:20:54,control,Desktop,0,0.0
8437,2025-07-23 09:54:56,treatment,Desktop,0,0.0
8438,2024-09-19 01:16:58,treatment,Desktop,0,0.0
8439,2024-07-06 10:54:44,treatment,Desktop,0,0.0
8440,2025-06-17 07:25:21,control,Mobile,0,0.0
8441,2024-04-03 06:11:44,treatment,Desktop,0,0.0
8442,2024-07-31 06:19:17,control,Desktop,0,0.0
8443,2025-07-24 17:25:22,control,Mobile,0,0.0
8444,2025-06-10 03:36:16,treatment,Tablet,0,0.0
8445,2024-12-16 14:56:48,treatment,Tablet,0,0.0
8446,2024-12-26 21:09:01,treatment,Desktop,0,0.0
8447,2024-12-26 14:07:00,control,Tablet,0,0.0
8448,2025-03-11 23:48:47,control,Desktop,0,0.0
8449,2025-07-21 15:54:34,treatment,Desktop,0,0.0
8450,2024-09-17 21:17:38,control,Desktop,0,0.0
8451,2024-08-21 17:29:39,control,Mobile,0,0.0
8452,2024-11-21 19:48:53,treatment,Tablet,0,0.0
8453,2024-07-27 04:55:14,control,Mobile,0,0.0
8454,2025-01-08 19:25:44,treatment,Mobile,0,0.0
8455,2025-02-07 23:46:06,control,Desktop,0,0.0
8456,2024-05-09 15:57:54,control,Desktop,0,0.0
8457,2025-08-15 21:58:44,control,Desktop,0,0.0
8458,2024-06-27 04:03:06,control,Mobile,0,0.0
8459,2024-10-01 12:55:29,treatment,Desktop,0,0.0
8460,2024-04-23 08:41:32,treatment,Desktop,0,0.0
8461,2024-12-04 15:36:49,control,Desktop,0,0.0
8462,2024-06-22 07:31:40,treatment,Tablet,0,0.0
8463,2024-04-16 22:57:56,treatment,Mobile,0,0.0
8464,2025-05-26 19:37:29,control,Desktop,0,0.0
8465,2024-03-27 08:23:39,control,Mobile,0,0.0
8466,2025-03-21 01:33:42,treatment,Tablet,0,0.0
8467,2024-10-28 05:32:07,control,Tablet,0,0.0
8468,2024-04-30 13:37:20,control,Tablet,0,0.0
8469,2024-12-21 12:03:28,treatment,Desktop,0,0.0
8470,2025-09-06 07:47:18,treatment,Desktop,0,0.0
8471,2025-06-14 15:31:45,control,Mobile,0,0.0
8472,2024-11-10 10:26:29,treatment,Desktop,0,0.0
8473,2024-10-03 17:03:42,treatment,Desktop,0,0.0
8474,2024-07-02 08:54:03,treatment,Mobile,0,0.0
8475,2024-06-14 01:51:31,treatment,Tablet,0,0.0
8476,2025-09-11 18:46:46,control,Desktop,0,0.0
8477,2024-09-16 12:17:58,treatment,Mobile,0,0.0
8478,2024-12-01 14:54:57,treatment,Mobile,0,0.0
8479,2024-07-16 14:02:50,treatment,Mobile,0,0.0
8480,2024-08-22 04:50:33,treatment,Desktop,0,0.0
8481,2024-11-02 13:24:20,control,Mobile,0,0.0
8482,2024-04-20 00:42:50,treatment,Desktop,0,0.0
8483,2025-09-16 23:12:13,treatment,Desktop,0,0.0
8484,2025-03-06 19:42:38,treatment,Desktop,0,0.0
8485,2024-05-30 19:57:34,control,Tablet,1,113.11
8486,2025-02-21 01:15:08,treatment,Mobile,0,0.0
8487,2025-07-23 07:22:54,control,Desktop,0,0.0
8488,2024-11-26 05:53:16,treatment,Desktop,0,0.0
8489,2024-07-27 08:37:22,treatment,Desktop,0,0.0
8490,2024-06-18 01:30:04,control,Mobile,0,0.0
8491,2025-08-27 09:36:25,treatment,Desktop,0,0.0
8492,2024-10-11 22:08:56,control,Mobile,0,0.0
8493,2024-10-21 00:45:20,treatment,Desktop,0,0.0
8494,2025-07-25 23:43:49,treatment,Desktop,0,0.0
8495,2025-04-24 07:43:04,treatment,Desktop,0,0.0
8496,2025-06-18 10:12:45,treatment,Desktop,0,0.0
8497,2025-06-25 20:52:07,treatment,Mobile,0,0.0
8498,2024-09-12 07:50:01,control,Mobile,0,0.0
8499,2024-09-02 19:47:28,control,Desktop,0,0.0
8500,2025-01-01 21:17:22,treatment,Desktop,0,0.0
8501,2024-05-20 04:59:18,treatment,Tablet,0,0.0
8502,2025-05-28 04:35:17,control,Desktop,0,0.0
